model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy,option_logits_logged,decision_step,logit_A_sp,logit_B_sp,logit_C_sp,logit_D_sp,logit_A_dec,logit_B_dec,logit_C_dec,logit_D_dec,logit_A,logit_D,logit_C,logit_B
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,91,1,0,-2.16031813621521,1.561783790588379,1.1594598889350891,2.0,0.24413445591926575,0.24836064875125885,0,-2.16031813621521,0,0,0.0,0.0,True,0,20.0,22.0,15.9375,17.375,20.0,22.0,15.9375,17.375,,,,10.5
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,92,0,0,-8.952709436416626,-4.727087497711182,1.8360820412635803,0.875,0.10316646099090576,0.6335445046424866,0,-8.952709436416626,0,0,0.0,0.0,True,0,20.25,17.625,19.375,17.625,20.25,17.625,19.375,17.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,93,1,1,-0.998407244682312,3.355952024459839,1.379668951034546,1.375,-0.31211850279942155,-0.011259798891842365,0,-0.998407244682312,0,0,0.0,0.0,True,0,19.875,21.25,19.125,17.875,19.875,21.25,19.125,17.875,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,94,0,0,-3.3153498768806458,-1.018699288368225,1.9064998626708984,0.125,0.560228630900383,0.7120073437690735,0,-3.3153498768806458,0,0,0.0,0.0,True,0,19.875,20.0,19.5,18.75,19.875,20.0,19.5,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,95,0,0,-6.608951807022095,-5.094234943389893,1.0304841697216034,2.75,-0.2141369879245758,0.5178560018539429,0,-6.608951807022095,0,0,0.0,0.0,True,0,21.0,18.25,16.0,17.75,21.0,18.25,16.0,17.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,96,0,0,-9.469692945480347,-5.083220958709717,1.4133504629135132,0.375,-0.26054686307907104,0.5406831502914429,0,-9.469692945480347,0,0,0.0,0.0,True,0,23.25,22.875,21.75,21.125,23.25,22.875,21.75,21.125,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,97,0,0,-6.565327763557434,-3.739762544631958,1.0878596305847168,1.875,0.5993874967098236,1.5589081048965454,0,-6.565327763557434,0,0,0.0,0.0,True,0,23.5,21.125,18.5,21.625,23.5,21.125,18.5,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,98,0,0,-8.314175367355347,-5.40469217300415,1.8871808648109436,1.0,0.05836552381515503,0.7760084867477417,0,-8.314175367355347,0,0,0.0,0.0,True,0,21.0,19.125,20.0,18.625,21.0,19.125,20.0,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,99,1,0,-1.1389915943145752,2.0727620124816895,1.0673468708992004,1.875,0.8300308585166931,0.9265525937080383,0,-1.1389915943145752,0,0,0.0,0.0,True,0,19.0,15.125,20.875,16.0,19.0,15.125,20.875,16.0,,,10.8125,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,100,1,1,-6.483256578445435,-5.1315202713012695,1.086546927690506,1.25,-0.2231958657503128,0.23039677739143372,0,-6.483256578445435,0,0,0.0,0.0,True,0,24.125,22.875,21.75,21.625,24.125,22.875,21.75,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,101,0,1,-6.139657735824585,-4.437069416046143,1.3726308941841125,1.0,0.20545685291290283,0.5508692860603333,0,-6.139657735824585,0,0,0.0,0.0,True,0,22.375,19.375,21.375,21.25,22.375,19.375,21.375,21.25,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,102,0,0,-9.122482776641846,-4.356563568115234,1.4222265481948853,0.625,0.18631140887737274,0.569919764995575,0,-9.122482776641846,0,0,0.0,0.0,True,0,22.375,20.5,21.0,21.75,22.375,20.5,21.0,21.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,103,1,0,-2.5168414264917374,0.4935712516307831,0.7147721350193024,3.5,0.46277810633182526,0.5234153270721436,0,-2.5168414264917374,0,0,0.0,0.0,True,0,19.875,16.0,17.375,23.375,19.875,16.0,17.375,23.375,,11.5625,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,104,0,1,-6.824944496154785,-5.162206649780273,1.0894495844841003,2.0,0.05965059995651245,0.8539783358573914,0,-6.824944496154785,0,0,0.0,0.0,True,0,23.625,19.875,21.0,21.625,23.625,19.875,21.0,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,105,0,0,-8.871324300765991,-5.48484468460083,1.6666522026062012,2.25,0.2287810742855072,0.9172090291976929,0,-8.871324300765991,0,0,0.0,0.0,True,0,21.375,16.5,17.5,18.625,21.375,16.5,17.5,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,106,0,0,-9.271555662155151,-5.742828845977783,1.3566312193870544,0.5,0.09584648907184601,0.4536099135875702,0,-9.271555662155151,0,0,0.0,0.0,True,0,22.375,21.875,16.875,18.75,22.375,21.875,16.875,18.75,10.1875,,,10.375
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,107,0,0,-7.569440126419067,-4.684929370880127,1.4894563555717468,1.0,0.5250092335045338,1.1206578016281128,0,-7.569440126419067,0,0,0.0,0.0,True,0,21.375,18.0,20.375,17.75,21.375,18.0,20.375,17.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,108,0,0,-8.475796699523926,-6.497310638427734,1.2610628008842468,3.375,0.3585868446389213,0.7206379175186157,0,-8.475796699523926,0,0,0.0,0.0,True,0,21.5,16.5,17.25,17.375,21.5,16.5,17.25,17.375,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,109,0,1,-6.4659318923950195,-5.399135112762451,0.8344504833221436,4.125,0.025454550981521606,0.33476459980010986,0,-6.4659318923950195,0,0,0.0,0.0,True,0,23.25,19.125,18.625,19.125,23.25,19.125,18.625,19.125,10.5,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,110,0,0,-7.5345330238342285,-6.023710250854492,1.196803092956543,2.375,0.0551677942276001,0.48262718319892883,0,-7.5345330238342285,0,0,0.0,0.0,True,0,21.875,17.125,18.0,19.5,21.875,17.125,18.0,19.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,111,0,1,-5.964426755905151,-4.698578357696533,1.0823067724704742,2.25,0.07682357355952263,0.19069267809391022,0,-5.964426755905151,0,0,0.0,0.0,True,0,22.375,20.125,19.625,20.125,22.375,20.125,19.625,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,112,1,0,-0.5857453346252441,4.881503582000732,0.9377619028091431,1.75,0.5619806796312332,0.7699487209320068,0,-0.5857453346252441,0,0,0.0,0.0,True,0,21.25,16.5,23.0,18.125,21.25,16.5,23.0,18.125,10.0625,,12.5625,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,113,0,1,-7.719049692153931,-6.189112186431885,1.1263844966888428,1.875,0.007503196597099304,0.32718703150749207,0,-7.719049692153931,0,0,0.0,0.0,True,0,22.5,18.75,20.625,19.375,22.5,18.75,20.625,19.375,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,114,1,0,-4.75106155872345,-3.5780832767486572,0.7424701452255249,4.125,0.12103971838951111,0.6603097915649414,0,-4.75106155872345,0,0,0.0,0.0,True,0,23.5,18.25,18.625,19.375,23.5,18.25,18.625,19.375,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,115,0,0,-8.471328735351562,-6.564013481140137,1.0718048810958862,2.75,0.15184469521045685,0.5550251007080078,0,-8.471328735351562,0,0,0.0,0.0,True,0,23.25,18.625,20.5,20.25,23.25,18.625,20.5,20.25,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,116,1,1,-7.874379396438599,-5.718455791473389,1.0747172236442566,2.625,-0.2821471095085144,0.5692875385284424,0,-7.874379396438599,0,0,0.0,0.0,True,0,21.25,18.0,16.125,18.625,21.25,18.0,16.125,18.625,9.3125,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,117,0,1,-8.19719910621643,-6.171946048736572,1.5137584805488586,1.0,-0.07698433846235275,0.12777505815029144,0,-8.19719910621643,0,0,0.0,0.0,True,0,21.0,17.0,20.0,19.0,21.0,17.0,20.0,19.0,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,118,1,0,-4.798396587371826,-3.8895277976989746,0.702984094619751,4.5,-0.10684213042259216,0.7997090220451355,0,-4.798396587371826,0,0,0.0,0.0,True,0,23.75,18.0,18.625,18.125,23.75,18.0,18.625,18.125,11.0,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,119,0,1,-9.1949942111969,-5.872116565704346,2.0788559317588806,0.875,-0.18520437926054,0.1989293247461319,0,-9.1949942111969,0,0,0.0,0.0,True,0,19.0,16.375,14.875,17.625,19.0,16.375,14.875,17.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,120,0,0,-8.870134353637695,-5.066388130187988,1.4145129919052124,2.375,0.5866138190031052,1.1802037954330444,0,-8.870134353637695,0,0,0.0,0.0,True,0,22.75,18.25,18.5,19.625,22.75,18.25,18.5,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,121,0,1,-0.39661312103271484,3.3567214012145996,1.020085334777832,0.125,0.5119919180870056,0.8178679347038269,0,-0.39661312103271484,0,0,0.0,0.0,True,0,24.25,20.875,24.375,21.125,24.25,20.875,24.375,21.125,,,12.0625,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,122,1,0,-8.785661697387695,-4.997457504272461,1.7077211141586304,2.0,0.403604619204998,0.9269096851348877,0,-8.785661697387695,0,0,0.0,0.0,True,0,21.75,16.75,18.75,19.75,21.75,16.75,18.75,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,123,0,1,-9.507429361343384,-6.102659702301025,1.7137280702590942,1.125,-0.03716951608657837,0.3992142379283905,0,-9.507429361343384,0,0,0.0,0.0,True,0,20.75,18.0,17.125,19.625,20.75,18.0,17.125,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,124,1,0,-6.979583024978638,-5.475867748260498,1.114433228969574,3.875,0.16126278042793274,0.7579994797706604,0,-6.979583024978638,0,0,0.0,0.0,True,0,20.25,15.0,15.5625,16.125,20.25,15.0,15.5625,16.125,8.4375,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,125,1,0,-1.3673367500305176,2.356088161468506,0.7421531677246094,1.25,0.9080124199390411,1.0302964448928833,0,-1.3673367500305176,0,0,0.0,0.0,True,0,22.875,17.0,20.0,24.125,22.875,17.0,20.0,24.125,10.5625,12.8125,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,126,1,0,-9.444020509719849,-5.281399250030518,1.3646795749664307,2.875,0.40561817586421967,0.6339174509048462,0,-9.444020509719849,0,0,0.0,0.0,True,0,21.375,14.9375,17.0,16.5,21.375,14.9375,17.0,16.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,127,1,0,-8.87367582321167,-5.709270477294922,1.124116688966751,2.875,0.08243492245674133,0.5556308627128601,0,-8.87367582321167,0,0,0.0,0.0,True,0,22.375,16.375,18.875,19.5,22.375,16.375,18.875,19.5,9.9375,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,128,1,0,0.11376513727009296,9.042244911193848,1.0817460992839187,0.75,0.7727975621819496,1.8252660036087036,0,0.11376513727009296,0,0,0.0,0.0,True,0,21.875,21.125,17.375,20.5,21.875,21.125,17.375,20.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,129,0,1,-6.357353687286377,-5.065211296081543,0.923661470413208,1.75,0.10523416846990585,0.397641658782959,0,-6.357353687286377,0,0,0.0,0.0,True,0,22.875,21.125,19.25,19.75,22.875,21.125,19.25,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,130,1,0,1.0908272992819548,9.808846473693848,0.9919586151954718,1.125,0.707100591622293,1.698587417602539,0,1.0908272992819548,0,0,0.0,0.0,True,0,19.875,15.0,18.75,16.375,19.875,15.0,18.75,16.375,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,131,0,0,-7.046243190765381,-5.301939010620117,1.3775498270988464,1.75,-0.05884605646133423,0.5527476668357849,0,-7.046243190765381,0,0,0.0,0.0,True,0,21.625,19.25,19.875,19.25,21.625,19.25,19.875,19.25,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,132,1,0,-2.1469227746129036,0.09765158593654633,1.1891080141067505,1.0,0.39302995800971985,0.9419495463371277,0,-2.1469227746129036,0,0,0.0,0.0,True,0,21.0,16.75,20.5,22.0,21.0,16.75,20.5,22.0,,10.875,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,133,0,1,-7.17816686630249,-6.022588729858398,1.0336749255657196,1.375,0.2360556609928608,0.4085696041584015,0,-7.17816686630249,0,0,0.0,0.0,True,0,23.375,18.875,18.625,22.0,23.375,18.875,18.625,22.0,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,134,0,0,-8.444459915161133,-5.30010986328125,1.775044560432434,1.25,0.23863078653812408,0.7618610262870789,0,-8.444459915161133,0,0,0.0,0.0,True,0,21.5,19.375,20.25,20.125,21.5,19.375,20.25,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,135,0,0,-8.048083782196045,-5.2850341796875,1.5135765075683594,2.375,-0.1791703701019287,0.4150516986846924,0,-8.048083782196045,0,0,0.0,0.0,True,0,21.875,19.5,19.25,19.5,21.875,19.5,19.25,19.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,136,0,0,-6.980809450149536,-5.155892848968506,1.056898057460785,2.5,0.41084134578704834,0.532263457775116,0,-6.980809450149536,0,0,0.0,0.0,True,0,21.75,17.875,18.875,19.25,21.75,17.875,18.875,19.25,9.5625,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,137,0,0,-7.102107048034668,-4.918283462524414,1.006839245557785,2.125,0.1889035403728485,1.0611401796340942,0,-7.102107048034668,0,0,0.0,0.0,True,0,22.25,18.625,17.25,20.125,22.25,18.625,17.25,20.125,9.9375,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,138,0,1,-6.193946838378906,-5.878729820251465,1.5054079294204712,1.0,-0.2733651325106621,0.16978533565998077,0,-6.193946838378906,0,0,0.0,0.0,True,0,20.625,19.25,19.0,19.625,20.625,19.25,19.0,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,139,1,0,-8.719995260238647,-5.293128490447998,1.8129867315292358,1.875,0.16853994131088257,0.766166090965271,0,-8.719995260238647,0,0,0.0,0.0,True,0,20.75,17.375,15.25,16.625,20.75,17.375,15.25,16.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,140,1,0,0.17121458053588867,4.384751796722412,0.9133048057556152,1.875,0.5637820810079575,0.6280230283737183,0,0.17121458053588867,0,0,0.0,0.0,True,0,20.625,17.125,22.5,18.875,20.625,17.125,22.5,18.875,,,11.0625,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,141,0,0,-8.254089593887329,-4.676670551300049,1.03577321767807,0.875,-0.2851940840482712,0.36723294854164124,0,-8.254089593887329,0,0,0.0,0.0,True,0,23.125,17.25,16.375,22.25,23.125,17.25,16.375,22.25,10.3125,11.0,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,142,1,0,-7.341929912567139,-6.0119733810424805,1.1425654590129852,2.375,0.31668630614876747,0.6970463395118713,0,-7.341929912567139,0,0,0.0,0.0,True,0,20.75,18.125,15.5,16.375,20.75,18.125,15.5,16.375,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,143,0,0,-1.4574811458587646,1.4001827239990234,1.0127079486846924,1.375,0.42542771995067596,0.7993713617324829,0,-1.4574811458587646,0,0,0.0,0.0,True,0,19.75,21.125,16.75,17.5,19.75,21.125,16.75,17.5,,,,8.875
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,144,0,1,-8.363438844680786,-4.058825969696045,1.402952790260315,0.25,0.23202374577522278,1.0565341711044312,0,-8.363438844680786,0,0,0.0,0.0,True,0,21.25,19.125,21.0,20.125,21.25,19.125,21.0,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,145,0,0,-1.738791435956955,0.9318223595619202,1.8310083746910095,0.125,0.38139111921191216,0.8669379949569702,0,-1.738791435956955,0,0,0.0,0.0,True,0,20.25,20.375,19.5,19.125,20.25,20.375,19.5,19.125,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,146,0,1,-8.358732223510742,-6.395359992980957,1.0225060284137726,1.625,-0.5303017124533653,0.198008731007576,0,-8.358732223510742,0,0,0.0,0.0,True,0,22.25,20.625,19.125,19.125,22.25,20.625,19.125,19.125,10.0,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,147,1,0,-0.9515460729598999,3.42948317527771,1.3065035343170166,1.0,0.7539912164211273,0.8162184357643127,0,-0.9515460729598999,0,0,0.0,0.0,True,0,19.875,18.75,20.875,19.25,19.875,18.75,20.875,19.25,,,9.875,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,148,1,0,-1.6339780688285828,1.52582848072052,1.1993988454341888,0.125,0.5453777611255646,0.6305316090583801,0,-1.6339780688285828,0,0,0.0,0.0,True,0,21.25,21.375,16.625,17.875,21.25,21.375,16.625,17.875,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,149,1,0,0.12047004699707031,4.145707130432129,0.852822482585907,2.375,0.6145116835832596,0.7687074542045593,0,0.12047004699707031,0,0,0.0,0.0,True,0,18.75,19.875,22.25,16.875,18.75,19.875,22.25,16.875,,,10.1875,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,150,0,0,-6.926448345184326,-4.983445167541504,1.4214279055595398,1.25,-0.14359807968139648,0.6763086318969727,0,-6.926448345184326,0,0,0.0,0.0,True,0,22.25,17.75,21.0,21.0,22.25,17.75,21.0,21.0,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,151,1,1,-2.3823629543185234,-0.14217065274715424,1.2613875567913055,0.75,0.03744036704301834,0.2393040806055069,0,-2.3823629543185234,0,0,0.0,0.0,True,0,19.25,16.25,15.8125,20.0,19.25,16.25,15.8125,20.0,,8.5625,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,152,0,0,-6.896087646484375,-4.172675132751465,0.7963663935661316,2.75,0.3147890940308571,0.5176153779029846,0,-6.896087646484375,0,0,0.0,0.0,True,0,22.625,19.0,19.75,19.875,22.625,19.0,19.75,19.875,10.625,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,153,1,0,-1.1327415704727173,2.184258222579956,1.2972187399864197,0.0,0.2749265655875206,0.6324216723442078,0,-1.1327415704727173,0,0,0.0,0.0,True,0,20.25,16.5,20.25,18.125,20.25,16.5,20.25,18.125,,,9.1875,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,154,0,0,-7.288711309432983,-4.962621212005615,0.9879451096057892,2.25,0.14717945456504822,1.0795756578445435,0,-7.288711309432983,0,0,0.0,0.0,True,0,22.375,18.75,17.25,20.125,22.375,18.75,17.25,20.125,10.0625,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,155,0,0,-0.9893850088119507,2.735700845718384,1.256807267665863,0.0,0.6957858204841614,0.770628809928894,0,-0.9893850088119507,0,0,0.0,0.0,True,0,21.375,17.875,21.375,20.0,21.375,17.875,21.375,20.0,,,10.5,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,156,1,0,-6.343116521835327,-3.950888156890869,1.2190842032432556,1.375,0.1100330650806427,0.9736310839653015,0,-6.343116521835327,0,0,0.0,0.0,True,0,22.625,18.75,21.25,19.75,22.625,18.75,21.25,19.75,10.5,,10.25,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,157,1,0,-6.818054676055908,-5.484416961669922,1.059401273727417,2.75,0.24884429574012756,1.0172089338302612,0,-6.818054676055908,0,0,0.0,0.0,True,0,22.125,16.875,19.25,19.375,22.125,16.875,19.25,19.375,10.375,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,158,0,1,-7.4533851146698,-5.338877201080322,1.160519391298294,1.125,-0.08001378178596497,0.3612728714942932,0,-7.4533851146698,0,0,0.0,0.0,True,0,23.125,19.125,21.625,22.0,23.125,19.125,21.625,22.0,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,159,1,0,-8.334692001342773,-4.978972434997559,1.7747523188591003,1.875,0.24979810416698456,0.8850966691970825,0,-8.334692001342773,0,0,0.0,0.0,True,0,20.75,17.375,15.1875,16.625,20.75,17.375,15.1875,16.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,160,0,0,-7.692625522613525,-6.370872497558594,1.0616283416748047,2.375,0.013491332530975342,0.33679333329200745,0,-7.692625522613525,0,0,0.0,0.0,True,0,23.25,18.875,20.875,20.625,23.25,18.875,20.875,20.625,10.9375,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,161,0,0,-8.05997085571289,-4.631350517272949,1.5536943078041077,1.875,0.3054521530866623,0.9028270244598389,0,-8.05997085571289,0,0,0.0,0.0,True,0,21.75,19.125,19.0,19.875,21.75,19.125,19.0,19.875,10.125,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,162,0,1,-8.512304782867432,-5.713155746459961,1.6681872010231018,2.0,-0.2943495512008667,-0.25138789415359497,0,-8.512304782867432,0,0,0.0,0.0,True,0,21.625,19.5,19.375,19.625,21.625,19.5,19.375,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,163,0,1,-5.618380546569824,-5.078155994415283,1.2173665761947632,1.375,0.19827167317271233,0.4863487184047699,0,-5.618380546569824,0,0,0.0,0.0,True,0,23.625,22.25,20.0,20.625,23.625,22.25,20.0,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,164,1,0,-1.25867760181427,1.8202826976776123,0.940851479768753,1.875,0.700326070189476,1.1100105047225952,0,-1.25867760181427,0,0,0.0,0.0,True,0,22.25,17.25,21.875,24.125,22.25,17.25,21.875,24.125,,11.875,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,165,1,0,-0.42319829715415835,6.6499834060668945,0.8969189525814727,1.75,0.47185813821852207,1.5777959823608398,0,-0.42319829715415835,0,0,0.0,0.0,True,0,21.125,18.125,19.375,18.5,21.125,18.125,19.375,18.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,166,0,1,-1.8185208439826965,1.6542967557907104,1.206604689359665,0.5,0.1093376874923706,0.29461395740509033,0,-1.8185208439826965,0,0,0.0,0.0,True,0,19.0,15.75,21.0,20.5,19.0,15.75,21.0,20.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,167,0,0,-9.216281414031982,-4.098902702331543,1.2795454859733582,2.125,0.0707063376903534,0.4890100359916687,0,-9.216281414031982,0,0,0.0,0.0,True,0,22.0,18.75,19.875,19.25,22.0,18.75,19.875,19.25,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,168,1,0,-6.214178800582886,-4.849940299987793,0.9159213006496429,4.25,0.4105191119015217,0.7157996892929077,0,-6.214178800582886,0,0,0.0,0.0,True,0,24.0,19.5,19.75,19.125,24.0,19.5,19.75,19.125,11.0,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,169,0,0,-0.9936561584472656,2.453723907470703,1.041122555732727,1.0,0.16363099962472916,0.5291186571121216,0,-0.9936561584472656,0,0,0.0,0.0,True,0,21.25,22.25,16.75,18.875,21.25,22.25,16.75,18.875,,,,10.625
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,170,1,0,-9.674891948699951,-5.804281234741211,1.494206726551056,0.875,0.41303950175642967,0.8098185062408447,0,-9.674891948699951,0,0,0.0,0.0,True,0,21.5,16.25,20.625,20.375,21.5,16.25,20.625,20.375,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,171,1,0,-9.237798929214478,-5.372029781341553,1.7409294247627258,0.375,0.4490398408379406,0.8913151621818542,0,-9.237798929214478,0,0,0.0,0.0,True,0,21.375,21.0,20.25,19.75,21.375,21.0,20.25,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,172,0,0,-11.52864956855774,-4.718712329864502,2.094987452030182,1.375,-0.23166561126708984,0.5205134153366089,0,-11.52864956855774,0,0,0.0,0.0,True,0,19.125,17.0,16.875,16.0,19.125,17.0,16.875,16.0,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,173,0,1,-7.752065181732178,-4.4810075759887695,1.1613630652427673,1.25,0.05891875922679901,0.5545982122421265,0,-7.752065181732178,0,0,0.0,0.0,True,0,23.25,20.0,20.125,22.0,23.25,20.0,20.125,22.0,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,174,1,0,-2.51159156113863,-0.07131268084049225,1.4892199039459229,0.5,0.33902063965797424,0.9302879571914673,0,-2.51159156113863,0,0,0.0,0.0,True,0,20.875,21.375,18.25,19.5,20.875,21.375,18.25,19.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,175,0,0,-10.538355827331543,-5.770779609680176,1.5749987959861755,1.5,0.15155856311321259,0.7158004641532898,0,-10.538355827331543,0,0,0.0,0.0,True,0,22.125,16.875,19.125,20.625,22.125,16.875,19.125,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,176,0,1,-8.248243570327759,-5.128132343292236,1.323232650756836,1.25,0.10434910655021667,0.3712824881076813,0,-8.248243570327759,0,0,0.0,0.0,True,0,21.375,18.5,19.75,20.125,21.375,18.5,19.75,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,177,0,1,-6.121014356613159,-4.984719276428223,1.3079091906547546,0.25,-0.05003732070326805,0.10950274020433426,0,-6.121014356613159,0,0,0.0,0.0,True,0,21.25,19.625,21.0,18.75,21.25,19.625,21.0,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,178,0,1,-9.774349689483643,-5.454685211181641,1.849673867225647,0.25,-0.1236755270510912,-0.017224837094545364,0,-9.774349689483643,0,0,0.0,0.0,True,0,19.75,19.5,19.125,18.25,19.75,19.5,19.125,18.25,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,179,0,1,-5.799634695053101,-4.765470504760742,1.0655568838119507,1.625,-0.011586964130401611,0.5878828763961792,0,-5.799634695053101,0,0,0.0,0.0,True,0,20.75,15.5,19.125,17.75,20.75,15.5,19.125,17.75,8.5625,,8.5625,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,180,1,0,-10.122503280639648,-6.593317985534668,1.5226336121559143,2.625,0.16727639734745026,0.6611508131027222,0,-10.122503280639648,0,0,0.0,0.0,True,0,21.5,18.25,16.125,18.75,21.5,18.25,16.125,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,181,0,0,-6.24175238609314,-5.064337730407715,1.2749690413475037,0.875,0.22287241369485855,0.5260927081108093,0,-6.24175238609314,0,0,0.0,0.0,True,0,23.25,20.75,22.375,21.5,23.25,20.75,22.375,21.5,,,,
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,182,0,1,-9.728385210037231,-6.207043170928955,1.8439162969589233,0.375,0.0317203551530838,0.4159078896045685,0,-9.728385210037231,0,0,0.0,0.0,True,0,21.875,21.5,19.75,20.625,21.875,21.5,19.75,20.625,,,,
